,Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
10,4K Slow Motion Backdraft,https://i.ytimg.com/vi/ZyCCWuO0mQo/default.jpg,114,"['Slo Mo', 'Slow Mo', 'Slomo', 'Slomow', 'Slowmow', 'Planet Slowmo']",2019-04-03T16:00:11Z,32717851,239856,4928,11分14秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
11,Inside a 6ft Air Balloon - 4K - The Slow Mo Guys,https://i.ytimg.com/vi/5nGaXY5Gxy4/default.jpg,563,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'Giant', 'balloon', 'air', 'blue', '6ft']",2016-05-03T14:06:42Z,30489368,367895,14930,7分12秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
12,Throwing a Needle Through Glass in Slow Motion,https://i.ytimg.com/vi/aRdJ0T-vEno/default.jpg,217,"['Super Slow Show', 'Slow Motion', '4K', 'Explosion', 'Slo Mo Guys', 'Tony Hawk', 'Kevin Durant', 'Gav & Dan']",2018-02-26T17:00:00Z,29496498,368064,14103,5分43秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
13,Crushed by a Giant 6ft Water Balloon - The Slow Mo Guys 4K,https://i.ytimg.com/vi/fZI5oZ-1NdA/default.jpg,383,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'crushed', 'under', 'giant', 'balloon', 'Crushed by a Giant 6ft Water Balloon - 4K - The Slow Mo Guys']",2017-06-07T15:27:22Z,28548402,404048,17467,8分58秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
14,Fire Tornado in Slow Motion 4K - The Slow Mo Guys,https://i.ytimg.com/vi/QwoghxwETng/default.jpg,486,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'fire', 'tornado', 'flame', 'vortex']",2015-11-23T01:08:34Z,27824972,520954,20092,3分7秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
15,Jelly Tennis - The Slow Mo Guys,https://i.ytimg.com/vi/5mZovjRlkWs/default.jpg,629,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'jelly', 'tennis', 'endslate']",2015-09-30T17:27:54Z,27049798,257517,9826,5分16秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
16,How small does water get? #shorts  #slowmo,https://i.ytimg.com/vi/0-bZ_ci3Y34/default.jpg,15,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'non', 'coalescence']",2023-12-14T02:13:13Z,26306123,1568921,15192,57秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
17,Water Condom Head Balloon - The Slow Mo Guys,https://i.ytimg.com/vi/lNqChN3WHh8/default.jpg,255,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'water', 'condom', 'head', 'balloon', 'pop', 'fishbowl', 'johnny']",2012-10-16T22:24:21Z,25238184,177932,16661,5分32秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
18,How do you film the Speed of Light?,https://i.ytimg.com/vi/pvDJ_d1n5mI/default.jpg,85,"['Slo Mo', 'Slow Mo', 'Slomo', 'Slomow', 'Slowmow', 'Planet Slowmo']",2019-03-28T16:00:06Z,24360716,244635,5269,10分49秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
19,Popping Popcorn in super Slow Motion - The Slow Mo Guys,https://i.ytimg.com/vi/p_7Qi3mprKQ/default.jpg,263,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'popcorn', 'popping', '10000fps']",2012-05-09T02:39:20Z,24261418,214997,11192,3分40秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
20,"Firing a 2 inch Gun at 12,500fps - The Slow Mo Guys",https://i.ytimg.com/vi/w3PHD__2wsE/default.jpg,426,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'firing', '2 inch', 'inch', 'gun', 'pinfire', 'pin', 'fire', '12500', '12500fps', '2mm round']",2018-10-11T17:57:46Z,22957757,352873,17180,11分47秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
21,How a Tranquilizer Dart Works in Slow Motion - The Slow Mo Guys,https://i.ytimg.com/vi/uynBcLr8fEc/default.jpg,452,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'tranq\ntranquiliser\ntranquilizer\ndart\nanesthetic', 'tranq', 'tranquilizer', 'tranquiliser', 'dart', 'anaesthetic', 'anesthetic']",2020-02-12T18:26:54Z,21804856,420943,9258,13分55秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
22,1 MILLION FPS - The Slow Mo Guys,https://i.ytimg.com/vi/VgjyPmFKxCU/default.jpg,370,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'million', '1000000', 'bullets', 'eggs', 'egg', 'mugs', '1 million', 'Fps', 'High']",2022-05-05T18:01:36Z,21642214,519961,9868,18分38秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
23,"CD Shattering at 170,000FPS! - The Slow Mo Guys",https://i.ytimg.com/vi/zs7x1Hu29Wc/default.jpg,532,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', '170000fps', 'slowest', '23000rpm', 'cd', 'shattering']",2015-03-25T17:47:32Z,20564354,270401,11074,8分36秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
24,Daytime Fireworks in 4k Slow Mo,https://i.ytimg.com/vi/jKv4Pb0SEJE/default.jpg,89,"['Slo Mo', 'Slow Mo', 'Slomo', 'Slomow', 'Slowmow', 'Planet Slowmo']",2019-04-10T16:00:06Z,19303935,167145,4422,7分37秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
25,Football to the Face 1000x Slower - The Slow Mo Guys,https://i.ytimg.com/vi/On1CsbTwlDs/default.jpg,530,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'football', 'to', 'the', 'face', '1000x', 'slower', 'Football vs Face 1000x Slower - The Slow Mo Guys']",2016-12-11T18:01:41Z,18499381,335515,12661,6分30秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
26,90 ft. Vertical Spike Wave in Slow Mo,https://i.ytimg.com/vi/iWKFPTgkpXo/default.jpg,186,"['Slo Mo', 'Slow Mo', 'Slomo', 'Slomow', 'Slowmow', 'Planet Slowmo']",2019-02-13T17:00:05Z,18008579,301442,8868,9分52秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
27,Splitting Bullets in 4K,https://i.ytimg.com/vi/YskVs5VyqHk/default.jpg,195,"['Super Slow Show', 'Slow Motion', '4K', 'Explosion', 'Slo Mo Guys', 'Tony Hawk', 'Kevin Durant', 'Gav & Dan']",2018-02-27T17:00:06Z,17782258,363600,8392,5分8秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
28,Rubber bands vs Water Melon - The Slow Mo Guys,https://i.ytimg.com/vi/PK8dsAeMmPk/default.jpg,240,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'melon', 'water', 'watermelon', 'rubber', 'bands', 'elastic', 'japanese']",2012-07-18T21:06:16Z,17515325,120082,11601,4分34秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
29,"10,000fps!? - The Slow Mo Guys",https://i.ytimg.com/vi/tcQ37OfknJA/default.jpg,149,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'mugs', 'smash', '10000fps', '10000', 'Sherlock', 'Holmes', 'game\r\nOf', 'shadows']",2011-12-15T00:15:44Z,16856644,265690,16449,5分4秒,1,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
30,EPIC Mentos and Coke - The Slow Mo Guys,https://i.ytimg.com/vi/b6u9WJ01Oxs/default.jpg,587,"['slomo', 'slow', 'mo', 'super', 'motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'mentos', 'coke', 'dive', 'star', 'trek', 'trailer', 'music', 'epic', 'mentos and coke', 'chemical', 'reaction', 'gbfilmproductions']",2011-09-28T01:01:55Z,16644374,134238,11075,3分46秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
31,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",https://i.ytimg.com/vi/n-DTjpde9-0/default.jpg,355,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'spinning', 'record', 'lp', 'pieces', 'vinyl', '12500fps', '12500', 'v2640']",2018-06-02T21:42:35Z,16547390,260934,12954,16分7秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
32,Football to the Face in Slow motion - The Slow Mo Guys,https://i.ytimg.com/vi/XjwO9InuFJk/default.jpg,231,"['slomo', 'slow', 'mo', 'super', 'motion', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'coin', 'challenge', 'football', 'head', 'skull', 'punch', 'ouch', 'entertainment', 'teaser', 'soccer', 'skills', 'ball']",2010-11-28T01:05:58Z,16531931,100857,11191,1分23秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
33,Paint on a Speaker at 2500fps - The Slow Mo Guys,https://i.ytimg.com/vi/5WKU7gG_ApU/default.jpg,319,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'paint', 'on', 'speaker', 'art']",2013-10-10T01:48:36Z,16328911,177023,11380,6分3秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
34,"Glass Explosion at 343,000FPS! - The Slow Mo Guys",https://i.ytimg.com/vi/xbuvcQrAOSk/default.jpg,723,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'Glass Explosion at 343', '000FPS! - The Slow Mo Guys', '343000', '343000fps', 'thermal', 'shock', 'glass', 'explosion', 'pyrex']",2016-07-17T20:36:22Z,16322365,280078,12974,9分35秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
35,How a Hard Drive works in Slow Motion - The Slow Mo Guys,https://i.ytimg.com/vi/3owqvmMf6No/default.jpg,173,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps']",2012-06-10T21:00:53Z,16186344,140770,6489,1分27秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
36,"Paint Exploding at 15,000fps - The Slow Mo Guys",https://i.ytimg.com/vi/H93n-k3SkiQ/default.jpg,274,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', '15', '15000fps', 'paint']",2013-04-11T20:23:50Z,16162485,135651,12016,6分5秒,1,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
37,How fast does glass crack? - The Slow Mo Guys,https://i.ytimg.com/vi/GIMVge5TYz4/default.jpg,373,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'how', 'fast', 'does', 'glass', 'crack', '78000', '481000', 'half a million']",2018-12-13T18:17:19Z,15878968,364829,12567,9分49秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
38,Molotov Cocktail in Slow Motion - The Slow Mo Guys,https://i.ytimg.com/vi/lfvceHUBWnU/default.jpg,382,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'molotov', 'cocktail', 'petrol', 'bomb']",2012-09-29T03:18:29Z,15831723,236695,14787,3分58秒,1,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
39,How the Apple Watch Ejects Water in Slow Mo - The Slow Mo Guys,https://i.ytimg.com/vi/EIEwy8rPik4/default.jpg,327,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'apple', 'watch', 'water', 'proof', 'ejection', 'How the Apple Watch Ejects Water in Slow Mo', 'waterproof']",2020-06-18T13:30:02Z,15768085,393897,9720,5分35秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
40,Tablet vs Paintballs - The Slow Mo Guys,https://i.ytimg.com/vi/8OH1CKIQdpw/default.jpg,189,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'High-speed Camera', 'paintball', 'lenovo', 'thinkpad', 'tablet', 'Lenovo Thinkpad Tablet', 'exercise', 'balls', 'paint', 'sponsored']",2012-02-29T00:07:42Z,15753579,103135,6889,6分8秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
41,Submerged inside a 6ft Water Balloon - The Slow Mo Guys 4K,https://i.ytimg.com/vi/Iv4G420TaRM/default.jpg,563,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'giant', 'balloon', 'june', 'submerged', 'inside', 'bollocks', 'nob out']",2017-06-17T14:26:50Z,15044113,296135,15570,10分2秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
42,Axe Through a Deodorant Can - The Slow Mo Guys,https://i.ytimg.com/vi/MH5x4Om_7so/default.jpg,281,"['slomo', 'slow', 'mo', 'super', 'motion', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'pierce', 'deodorant', 'can', 'lynx', 'axe', 'explosion', 'gavin free', 'gas', 'mask', 'fire', 'burning', '2500fps', '5000fps', '2000', '5000', 'high speed camera', 'the slow mo guys', 'team', 'fortress', 'pyro']",2011-09-20T18:03:40Z,14980475,120538,11008,2分27秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
43,Condom Challenge - The Slow Mo Guys,https://i.ytimg.com/vi/aDMd6BeReAI/default.jpg,529,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'condom', 'challenge', 'endslate']",2015-12-09T23:39:24Z,14942612,189713,7992,5分39秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
44,Super Hydrophobic Surface and Magnetic Liquid - The Slow Mo Guys,https://i.ytimg.com/vi/i3jA40arq9Y/default.jpg,1137,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'hydrophobic', 'surface', 'magnetic liquid', 'magnetic', 'liquid', 'ge', 'lab', 'endslate', 'sponsored']",2014-01-06T19:57:57Z,14257816,147187,6202,5分34秒,28,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
45,Slow Mo Katana Sword - 4K - The Slow Mo Guys,https://i.ytimg.com/vi/bAkEd8r7Nnw/default.jpg,575,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'slicing', 'samurai']",2017-11-14T18:31:20Z,13664450,242162,11623,10分28秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
46,Huge Building Explosion at 2500fps - The Slow Mo Guys,https://i.ytimg.com/vi/bTUu4ZLtDSs/default.jpg,368,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'Huge Building Explosion at 2500fps - The Slow Mo Guys', 'huge', 'building', 'explosion', 'grenade', 'frag', 'battlefield 4', 'sponsored']",2013-11-01T04:01:28Z,13538786,208608,15114,8分10秒,20,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
47,"Massive Explosive Chain Reaction at 200,000fps - The Slow Mo Guys",https://i.ytimg.com/vi/dHfQYGGUS4U/default.jpg,779,"['slomo', 'slow', 'mo', 'super', 'motion', 'Slow Motion', '1000', '1000fps', 'gav', 'dan', 'slowmoguys', 'phantom', 'guys', 'HD', 'flex', 'gavin', 'free', 'gavin free', 'high speed camera', 'the slow mo guys', '2000', '2000fps', '5000', '5000fps', 'school', 'of', 'mines', 'shaped', 'charge', 'detcord', 'det', 'cord', 'safe', 'mannaquin', 'toilet', 'bog', 'v2512', 'v2640', 'vision', 'research', 'slowmo']",2018-07-31T21:26:39Z,13186182,261800,10770,19分20秒,24,The Slow Mo Guys,15100000,2010-08-15T13:51:49Z,361
